"순번","판정코드","보압+사출시간","사출시간","계량시간","공정시간","형폐시간","쿠션위치","보압절환위치","계량완료위치","형계위치","사출최대속도","사출최대압력","보압절환압력","최대배압","히터1","히터2","히터3","히터4","히터5","히터6","히터7","호퍼온도","금형온도1(외부온도1)","금형온도2(외부온도2)","금형온도3(외부온도3)","금형온도4(외부온도4)","금형온도5(외부온도5)","금형온도6(외부온도6)","금형온도7(외부온도7)","금형온도8(외부온도8)","금형온도9(외부온도9)","금형온도10(외부온도10)","SETTING_사출속도_1","SETTING_사출속도_2","SETTING_사출속도_3","SETTING_사출속도_4","SETTING_사출속도_5","SETTING_사출속도_6","SETTING_사출속도_7","SETTING_사출속도_8","SETTING_사출속도_9","SETTING_사출속도_10","SETTING_사출압력_1","SETTING_사출압력_2","SETTING_사출압력_3","SETTING_사출압력_4","SETTING_사출압력_5","SETTING_사출압력_6","SETTING_사출압력_7","SETTING_사출압력_8","SETTING_사출압력_9","SETTING_사출압력_10","SETTING_사출거리_1","SETTING_사출거리_2","SETTING_사출거리_3","SETTING_사출거리_4","SETTING_사출거리_5","SETTING_사출거리_6","SETTING_사출거리_7","SETTING_사출거리_8","SETTING_사출거리_9","SETTING_사출거리_10","SETTING_보압압력_1","SETTING_보압압력_2","SETTING_보압압력_3","SETTING_보압압력_4","SETTING_보압압력_5","SETTING_보압시간_1","SETTING_보압시간_2","SETTING_보압시간_3","SETTING_보압시간_4","SETTING_보압시간_5","SETTING_보압속도_1","SETTING_보압속도_2","SETTING_보압속도_3","SETTING_보압속도_4","SETTING_보압속도_5","SETTING_계량위치_1","SETTING_계량위치_2","SETTING_계량위치_3","SETTING_계량위치_4","SETTING_계량속도_1","SETTING_계량속도_2","SETTING_계량속도_3","SETTING_계량속도_4","SETTING_배압_1","SETTING_배압_2","SETTING_배압_3","SETTING_배압_4","SETTING_강제후퇴거리_1","SETTING_강제후퇴거리_2","SETTING_강제후퇴속도_1","SETTING_강제후퇴속도_2","SETTING_히터_1","SETTING_히터_2","SETTING_히터_3","SETTING_히터_4","SETTING_히터_5","SETTING_히터_6","SETTING_히터_7","SETTING_호퍼온도","SETTING_금형온도1(외부온도1)","SETTING_금형온도2(외부온도2)","SETTING_금형온도3(외부온도3)","SETTING_금형온도4(외부온도4)","SETTING_금형온도5(외부온도5)","SETTING_금형온도6(외부온도6)","SETTING_금형온도7(외부온도7)","SETTING_금형온도8(외부온도8)","SETTING_금형온도9(외부온도9)","SETTING_금형온도10(외부온도10)","SETTING_금형온도11(외부온도11)","SETTING_금형온도12(외부온도12)","SETTING_사출시간","SETTING_냉각시간","SETTING_사출지연시간","SETTING_계량지연시간"
122903,0,1.3,0.8,1.6,24.8,4.3,12.7,16.4,37.3,356.1,62.9,91.4,91.4,0,0,325.8,319.9,320,317,289.9,33.2,62.1,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122904,0,1.3,0.8,1.7,24.7,4.3,12.7,16.4,37.1,356.1,60,91.7,91.7,0,0,326,319.9,320,317,290,33.2,62.2,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122906,0,1.3,0.8,1.6,26.2,4.3,12.8,16.4,37.2,356,60.7,91.9,91.9,0,0,326.1,319.9,320.1,317,290,33.3,62.2,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122907,0,1.3,0.8,1.8,26.3,4.3,12.4,16.4,37.1,356.1,59,90.6,90.6,0,0,326,319.9,320,317,290,33.3,62.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122909,0,1.3,0.8,1.6,25.1,4.3,12.9,16.4,37.3,356.1,60.4,91.9,91.9,0,0,325.9,319.9,320.1,317,290.1,33.4,62.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122911,0,1.3,0.8,1.8,58.4,4.3,12,16.4,37.2,356,56.4,89.3,89.3,0,0,326,320,320.1,317,290.1,33.5,62.4,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122912,0,1.3,0.8,1.5,22.6,4.3,12.6,16.4,37.2,356.1,63.8,90.2,90.2,0,0,325.6,319.9,319.8,316.9,289.7,33.6,62.5,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122914,0,1.3,0.8,1.7,30.2,4.3,12.6,16.4,37.1,356.1,61.5,91,91,0,0,326,319.9,319.8,316.9,289.7,33.6,62.6,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122915,0,1.3,0.8,1.5,23,4.3,12.8,16.4,37.2,356.1,60.1,91.8,91.8,0,0,325.8,319.9,319.9,316.9,289.8,33.6,62.6,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122917,0,1.3,0.8,1.7,24.2,4.3,12.6,16.4,37.1,356.1,59.8,91.3,91.3,0,0,325.8,319.9,320,316.9,289.9,33.7,62.7,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122918,0,1.3,0.8,1.5,26.8,4.3,13,16.4,37.4,356.1,59.3,92.9,92.9,0,0,325.7,319.9,320,317,290,33.8,62.7,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122920,0,1.3,0.8,1.7,28.6,4.3,12.3,16.4,37.2,356.1,59.4,89.9,89.9,0,0,325.7,320,320.1,317,290.1,33.9,62.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122921,0,1.3,0.8,1.5,24.1,4.3,12.9,16.4,37.3,356.1,61.4,92.1,92.1,0,0,325.6,319.9,320.1,317,290,33.9,62.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122923,0,1.3,0.8,1.7,24.5,4.3,12.6,16.4,37.1,356.1,60.9,91.1,91.1,0,0,326,319.9,320,316.9,290.1,34,62.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122924,0,1.3,0.8,1.6,27.2,4.3,12.9,16.4,37.3,356.2,60.7,92.4,92.4,0,0,325.9,319.9,320,316.9,290,34.1,62.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122926,0,1.3,0.8,1.7,31.2,4.3,12.6,16.4,37.2,356.1,58.1,91.2,91.2,0,0,325.8,319.9,320,316.9,289.9,34.1,63,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122927,0,1.3,0.8,1.6,24,4.3,12.8,16.4,37.3,356.1,61.4,91.1,91.1,0,0,325.3,320,320,316.9,290,34.1,63,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122929,0,1.3,0.8,1.8,22.8,4.3,12.4,16.4,37.1,356.2,62.4,90.5,90.5,0,0,325.6,320,320,316.9,290,34.1,63.1,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122930,0,1.3,0.8,1.5,23,4.3,12.9,16.4,37.3,356.1,59.2,92.6,92.6,0,0,325.7,320,320,317,290,34.1,63,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122932,0,1.3,0.8,1.7,23,4.3,12.6,16.4,37.1,356,59,92,92,0,0,325.9,319.9,320,317,290,34.2,63.2,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122933,0,1.3,0.8,1.6,25.1,4.3,12.8,16.4,37.2,356.1,60.1,92.3,92.3,0,0,326.2,319.9,320,317,290.1,34.2,63.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122935,0,1.3,0.8,1.6,25.2,4.3,12.6,16.4,37.1,356.1,63.7,90.9,90.9,0,0,326.2,319.9,320,317,290,34.2,63.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122936,0,1.3,0.8,1.6,23.3,4.2,12.7,16.4,37.3,356.1,61.9,91.5,91.5,0,0,326,320,320,316.9,290,34.3,63.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122938,0,1.3,0.8,1.7,25.9,4.3,12.7,16.4,37.1,356.1,61.6,91.6,91.6,0,0,325.9,320,320,316.9,290,34.3,63.4,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122939,0,1.3,0.8,1.5,31.6,4.3,12.8,16.4,37.3,356.1,61.6,91.8,91.8,0,0,325.8,319.9,320,316.9,289.9,34.4,63.4,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122941,0,1.3,0.8,1.7,34.1,4.3,12.1,16.4,37.1,356.1,61.5,88.8,88.8,0,0,325.6,319.9,319.9,316.9,289.8,34.5,63.4,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122942,0,1.3,0.8,1.6,23,4.3,12.9,16.4,37.2,356.1,62.3,92,92,0,0,325.3,319.9,319.9,316.9,289.7,34.5,63.5,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122944,0,1.3,0.8,1.8,23.2,4.2,12.5,16.4,37.1,356.1,62.4,90.8,90.8,0,0,325.3,319.9,319.9,316.9,289.8,34.5,63.5,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122945,0,1.3,0.8,1.6,24.5,4.3,12.8,16.4,37.2,356.1,61.6,91.9,91.9,0,0,325.3,320,320,317,289.9,34.6,63.6,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122947,0,1.3,0.8,1.7,23.3,4.3,12.6,16.4,37.1,356.1,62.3,91.5,91.5,0,0,325.5,319.9,320,317,289.9,34.6,63.6,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122948,0,1.3,0.8,1.6,24.2,4.3,12.8,16.4,37.2,356.1,61.8,91.6,91.6,0,0,325.5,319.9,320,317,290,34.7,63.7,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122950,0,1.3,0.8,1.8,23.5,4.3,12.6,16.4,37.1,356.1,58.7,91.8,91.8,0,0,325.6,319.9,320,317,290,34.7,63.7,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122951,0,1.3,0.8,1.6,22.6,4.3,12.9,16.4,37.2,356.1,60.5,92.8,92.8,0,0,325.7,319.9,320,316.9,290.1,34.7,63.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122952,0,1.3,0.8,1.8,24.5,4.3,12.4,16.4,37.1,356.1,62.7,90.5,90.5,0,0,325.4,319.9,320,316.9,290.1,34.8,63.8,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122954,0,1.3,0.8,1.6,29.2,4.3,12.7,16.4,37.3,356.1,61.5,91.6,91.6,0,0,325.7,319.9,320,317,290.1,34.9,63.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122956,0,1.3,0.8,1.7,30.5,4.2,12.5,16.4,37.1,356.1,62.3,91.2,91.2,0,0,325.8,319.9,320,316.9,290,34.9,63.9,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122957,0,1.3,0.8,1.6,22.7,4.2,12.7,16.4,37.2,356.1,57.7,91.4,91.4,0,0,325.6,319.9,319.9,316.9,289.9,34.9,64,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122958,0,1.3,0.8,1.8,23.3,4.2,12.6,16.4,37.2,356.1,61.9,91.5,91.5,0,0,325.9,319.9,319.9,316.9,289.9,34.9,64,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122960,0,1.3,0.8,1.6,23,4.3,12.8,16.4,37.3,356.1,60.6,92.1,92.1,0,0,325.8,319.9,320,316.9,289.9,34.9,64,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122961,0,1.3,0.8,1.7,25.2,4.3,12.3,16.4,37.2,356.1,56.6,90.4,90.4,0,0,325.8,319.9,320,316.9,289.9,34.9,64.1,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122963,0,1.3,0.8,1.6,26,4.3,12.7,16.4,37.3,356.2,61.9,91.4,91.4,0,0,325.8,319.9,320,316.9,289.9,34.9,64.1,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122964,0,1.3,0.8,1.7,25.7,4.2,12.6,16.4,37.1,356.1,61,91,91,0,0,325.6,319.9,319.9,316.9,289.9,35,64.2,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122966,0,1.3,0.8,1.6,27,4.2,12.7,16.4,37.2,356.1,58.4,91.6,91.6,0,0,325.5,320,320,316.9,289.9,35.1,64.2,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122967,0,1.3,0.8,1.7,26.5,4.2,12.6,16.4,37.1,356.1,62.1,91.1,91.1,0,0,325.3,319.9,320,316.9,289.9,35.2,64.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
122969,0,1.3,0.8,1.6,24.6,4.2,12.7,16.4,37.3,356.1,62.3,91,91,0,0,325.2,319.9,320,316.9,289.9,35.2,64.3,0,0,0,0,0,0,0,0,0,0,32,86,96,0,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0,0,30,20,16.5,0,0,0,0,0,0,0,20,0,0,0,0,0.5,0,0,0,0,10,0,0,0,0,10,20,30,35,85,90,90,85,5,6,6,5,10,40,10,35,200,325,320,320,317,290,35,75,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0.2
